Transaction Date,Month,Bar Code,Equipment Id,Umoja EqpNo,Plate #,Asset #,Long Description,Owner Type,Owner Name,Location Id,TP Sub Type,Section/Unit,Receiving Person,Dest Odometer,Odometer Unit,Fuel Qty,Qty Unit,Full Tank,Std. FCU,Tolerance %,Adj. Std. FCU,FCU UOM,Txn FCU,ODO Diff,Monthly FCU,Transaction Id,Overconsumption %,Overconsumption Liter
30-09-22,2022 / 09,01641359-0-1,01641359,,UN 435,1-38ZRTRG,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401679,137354,km,33,litre,Y,10,20,12,litre/100 km,8.4615385,390,,01037700043966582173Y-1664533659546-676,,
03-03-23,2023 / 03,01641359-0-1,01641359,,UN 435,1-38ZRTRG,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401615,148914,km,44,litre,Y,10,20,12,litre/100 km,8.4452975,521,,0103770004396658213MM-1677846157521-1321,,
28-01-23,2023 / 01,01641359-0-1,01641359,,UN 435,1-38ZRTRG,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401615,146419,km,37,litre,Y,10,20,12,litre/100 km,8.4090909,440,,0103770004396658213MM-1674913017099-1260,,
07-01-23,2023 / 01,01641359-0-1,01641359,,UN 435,1-38ZRTRG,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401615,144704,km,33,litre,Y,10,20,12,litre/100 km,8.3969466,393,,0103770004396658213MM-1673088395289-1228,,
28-04-23,2023 / 04,01641359-0-1,01641359,,UN 435,1-38ZRTRG,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401869,153108,km,62,litre,Y,10,20,12,litre/100 km,8.3897158,739,8.0689655,0103770004396658211CY-1682671401121-951,,
08-12-22,2022 / 12,01641359-0-1,01641359,,UN 435,1-38ZRTRG,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401774,142156,km,55,litre,Y,10,20,12,litre/100 km,8.2956259,663,,01037700043966582152E-1670474593432-859,,
16-05-23,2023 / 05,01641359-0-1,01641359,,UN 435,1-38ZRTRG,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401869,154647,km,60,litre,Y,10,20,12,litre/100 km,8.2530949,727,,0103770004396658211CY-1684243263616-998,,
06-05-23,2023 / 05,01641359-0-1,01641359,,UN 435,1-38ZRTRG,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401755,153920,km,33,litre,Y,10,20,12,litre/100 km,8.25,400,,0103770004396658211CY-1683362980450-974,,
25-11-22,2022 / 11,01641359-0-1,01641359,,UN 435,1-38ZRTRG,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401679,140846,km,35.01,litre,Y,10,20,12,litre/100 km,8.1608392,429,,01037700043966582173Y-1669382787019-836,,
30-11-22,2022 / 11,01641359-0-1,01641359,,UN 435,1-38ZRTRG,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401869,141177,km,27,litre,Y,10,20,12,litre/100 km,8.1570997,331,8.4661964,01037700043966582173Y-1669828615791-854,,
18-01-23,2023 / 01,01641359-0-1,01641359,,UN 435,1-38ZRTRG,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401615,145685,km,38,litre,Y,10,20,12,litre/100 km,8.137045,467,,0103770004396658213MM-1674045179360-1246,,
22-03-23,2023 / 03,01641359-0-1,01641359,,UN 435,1-38ZRTRG,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401753,150753,km,42,litre,Y,10,20,12,litre/100 km,8.1081081,518,,0103770004396658211CY-1679493726083-878,,
30-12-22,2022 / 12,01641359-0-1,01641359,,UN 435,1-38ZRTRG,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401615,143828,km,43,litre,Y,10,20,12,litre/100 km,8.0675422,533,8.3940043,0103770004396658213MM-1672396076110-1207,,
03-02-23,2023 / 02,01641359-0-1,01641359,,UN 435,1-38ZRTRG,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401615,146922,km,28,litre,Y,10,20,12,litre/100 km,7.8212291,358,,0103770004396658213MM-1675417846210-1268,,
02-06-23,2023 / 06,01641359-0-1,01641359,,UN 435,1-38ZRTRG,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401966,155799,km,30,litre,Y,10,20,12,litre/100 km,7.8125,384,,01037700043966582173X-1685683046630-192,,
22-04-23,2023 / 04,01641359-0-1,01641359,,UN 435,1-38ZRTRG,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401965,152369,km,55,litre,Y,10,20,12,litre/100 km,7.7355837,711,,0103770004396658211CY-1682158162112-937,,
09-09-22,2022 / 09,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401523,92342,km,18,litre,Y,10,20,12,litre/100 km,13.8461538,130,,0103770004396658213MM-1662723042597-1051,15.384615,2.39999994
19-08-22,2022 / 08,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401602,91341,km,18,litre,Y,10,20,12,litre/100 km,13.3333333,135,,0103770004396658213MM-1660890357712-1016,11.11111083,1.799999955
16-09-22,2022 / 09,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401785,92754,km,19,litre,Y,10,20,12,litre/100 km,12.3376623,154,,0103770004396658213MM-1663320239052-1062,2.8138525,0.519999942
31-10-22,2022 / 10,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401602,95222,km,15,litre,Y,10,20,12,litre/100 km,12.295082,122,2.6209677,0103770004396658213MM-1667206208213-1122,2.459016667,0.36000004
28-06-23,2023 / 06,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401975,109384,km,45,litre,Y,10,20,12,litre/100 km,12.0967742,372,,01037700043966582173X-1687946025954-241,0.806451667,0.360000024
25-08-22,2022 / 08,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401545,91738,km,48,litre,Y,10,20,12,litre/100 km,12.0906801,397,,0103770004396658213MM-1661428557853-1027,0.7556675,0.359999997
21-04-23,2023 / 04,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401857,106371,km,20,litre,Y,10,20,12,litre/100 km,11.8343195,169,,01037700043966582173X-1682069138501-86,,
15-07-22,2022 / 07,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401600,89344,km,23,litre,Y,10,20,12,litre/100 km,11.7948718,195,,0103770004396658213MM-1657888881528-962,,
13-08-22,2022 / 08,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401744,91206,km,48,litre,Y,10,20,12,litre/100 km,11.7073171,410,,0103770004396658213MM-1660374205690-1008,,
30-06-23,2023 / 06,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401970,109470,km,10,litre,Y,10,20,12,litre/100 km,11.627907,86,,01037700043966582173X-1688122496091-249,,
22-06-23,2023 / 06,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401617,109012,km,40,litre,Y,10,20,12,litre/100 km,11.4942529,348,10.8462455,01037700043966582173X-1687422764556-231,,
27-08-22,2022 / 08,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401724,92212,km,54,litre,Y,10,20,12,litre/100 km,11.3924051,474,11.8644068,0103770004396658213MM-1661573085798-1030,,
19-09-22,2022 / 09,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401744,92993,km,27,litre,Y,10,20,12,litre/100 km,11.2970711,239,,0103770004396658213MM-1663575914578-1065,,
05-01-23,2023 / 01,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401680,99539,km,21.53,litre,Y,10,20,12,litre/100 km,11.0410256,195,,0103770004396658213MM-1672917812749-1223,,
30-11-22,2022 / 11,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401650,97580,km,18,litre,Y,10,20,12,litre/100 km,10.9756098,164,9.2715232,01037700043966582173Y-1669802547570-852,,
31-05-23,2023 / 05,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401923,107905,km,22,litre,Y,10,20,12,litre/100 km,10.8374384,203,10.2393617,01037700043966582173X-1685526976415-186,,
08-03-23,2023 / 03,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401785,104011,km,38,litre,Y,10,20,12,litre/100 km,10.8262108,351,,0103770004396658213MM-1678282247497-1328,,
17-03-23,2023 / 03,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401975,104657,km,31,litre,Y,10,20,12,litre/100 km,10.7638889,288,,0103770004396658213MM-1679039452675-1345,,
08-07-22,2022 / 07,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401724,89149,km,31,litre,Y,10,20,12,litre/100 km,10.7266436,289,,0103770004396658213MM-1657264742747-951,,
23-09-22,2022 / 09,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401786,93217,km,24,litre,Y,10,20,12,litre/100 km,10.7142857,224,,0103770004396658213MM-1663921366156-1069,,
07-10-22,2022 / 10,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401602,94334,km,11,litre,Y,10,20,12,litre/100 km,10.5769231,104,,0103770004396658213MM-1665126929542-1092,,
06-06-23,2023 / 06,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401785,108173,km,28,litre,Y,10,20,12,litre/100 km,10.4477612,268,,01037700043966582173X-1686034285207-198,,
30-09-22,2022 / 09,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401785,93775,km,17,litre,Y,10,20,12,litre/100 km,10.4294479,163,10.5373343,0103770004396658213MM-1664534600898-1082,,
16-06-23,2023 / 06,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401919,108664,km,51,litre,Y,10,20,12,litre/100 km,10.3869654,491,,01037700043966582173X-1686910228867-220,,
18-05-23,2023 / 05,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401922,107702,km,36,litre,Y,10,20,12,litre/100 km,10.2857143,350,,01037700043966582173X-1684391907433-150,,
04-11-22,2022 / 11,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401810,95466,km,25,litre,Y,10,20,12,litre/100 km,10.2459016,244,,0103770004396658213MM-1667556991071-1127,,
31-12-22,2022 / 12,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401833,99344,km,30,litre,Y,10,20,12,litre/100 km,10.1010101,297,9.063214,0103770004396658213MM-1672473295217-1213,,
13-03-23,2023 / 03,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401857,104369,km,36,litre,Y,10,20,12,litre/100 km,10.0558659,358,,0103770004396658213MM-1678696633876-1338,,
24-03-23,2023 / 03,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401923,105279,km,22,litre,Y,10,20,12,litre/100 km,10.0456621,219,10.1914762,0103770004396658213MM-1679646594813-1359,,
29-04-23,2023 / 04,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401857,106864,km,49,litre,Y,10,20,12,litre/100 km,9.9391481,493,9.9284436,01037700043966582173X-1682759204657-113,,
27-09-22,2022 / 09,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401591,93612,km,39,litre,Y,10,20,12,litre/100 km,9.8734177,395,,0103770004396658213MM-1664270789625-1076,,
13-02-23,2023 / 02,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401813,102402,km,27,litre,Y,10,20,12,litre/100 km,9.7472924,277,,0103770004396658213MM-1676285278731-1285,,
12-09-22,2022 / 09,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401591,92600,km,25,litre,Y,10,20,12,litre/100 km,9.6899225,258,,0103770004396658213MM-1662986918359-1056,,
04-10-22,2022 / 10,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401785,94230,km,44,litre,Y,10,20,12,litre/100 km,9.6703297,455,,0103770004396658213MM-1664877960242-1087,,
30-07-22,2022 / 07,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401602,90375,km,34,litre,Y,10,20,12,litre/100 km,9.6590909,352,9.7569331,0103770004396658213MM-1659173292110-987,,
06-05-23,2023 / 05,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401923,107352,km,19,litre,Y,10,20,12,litre/100 km,9.5477387,199,,01037700043966582173X-1683362733305-129,,
26-07-22,2022 / 07,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401744,90023,km,40,litre,Y,10,20,12,litre/100 km,9.5011876,421,,0103770004396658213MM-1658829947286-978,,
20-03-23,2023 / 03,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401810,105060,km,38,litre,Y,10,20,12,litre/100 km,9.4292804,403,,0103770004396658213MM-1679289038911-1349,,
10-11-22,2022 / 11,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401642,95924,km,43,litre,Y,10,20,12,litre/100 km,9.3886463,458,,0103770004396658213MM-1668068410815-1137,,
04-08-22,2022 / 08,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401632,90796,km,39,litre,Y,10,20,12,litre/100 km,9.263658,421,,0103770004396658213MM-1659604686792-993,,
18-04-23,2023 / 04,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401784,106202,km,42,litre,Y,10,20,12,litre/100 km,9.2105263,456,,01037700043966582173X-1681818211295-79,,
17-11-22,2022 / 11,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401785,96567,km,59,litre,Y,10,20,12,litre/100 km,9.1757387,643,,0103770004396658213MM-1668685546668-1149,,
21-01-23,2023 / 01,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401833,100098,km,33,litre,Y,10,20,12,litre/100 km,9.1160221,362,8.765653,0103770004396658213MM-1674300706994-1251,,
05-12-22,2022 / 12,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401813,98031,km,41,litre,Y,10,20,12,litre/100 km,9.0909091,451,,0103770004396658213MM-1670231560023-1173,,
02-02-23,2023 / 02,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401632,101724,km,46,litre,Y,10,20,12,litre/100 km,9.0909091,506,,0103770004396658213MM-1675336304251-1266,,
31-01-23,2023 / 01,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401642,101218,km,33,litre,Y,10,20,12,litre/100 km,9.0659341,364,,0103770004396658213MM-1675170554381-1265,,
22-11-22,2022 / 11,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401650,96976,km,37,litre,Y,10,20,12,litre/100 km,9.0464548,409,,01037700043966582173Y-1669117104673-830,,
02-05-23,2023 / 05,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401919,107153,km,26,litre,Y,10,20,12,litre/100 km,8.9965398,289,,01037700043966582173X-1683028902202-121,,
17-02-23,2023 / 02,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401785,102660,km,23,litre,Y,10,20,12,litre/100 km,8.9147287,258,8.8675214,0103770004396658213MM-1676629890072-1294,,
26-11-22,2022 / 11,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401591,97416,km,39,litre,Y,10,20,12,litre/100 km,8.8636364,440,,0103770004396658213MM-1669456011293-1159,,
30-01-23,2023 / 01,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401810,100854,km,67,litre,Y,10,20,12,litre/100 km,8.8624339,756,,0103770004396658213MM-1675055112289-1261,,
11-12-22,2022 / 12,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401650,98588,km,49,litre,Y,10,20,12,litre/100 km,8.7971275,557,,0103770004396658215LU-1670751968367-1095,,
18-07-22,2022 / 07,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401655,89602,km,22.62,litre,Y,10,20,12,litre/100 km,8.7674419,258,,01037700043966582173Y-1658143076004-467,,
15-12-22,2022 / 12,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401744,99047,km,40,litre,Y,10,20,12,litre/100 km,8.7145969,459,,0103770004396658213MM-1671089957989-1191,,
23-02-23,2023 / 02,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401785,103154,km,43,litre,Y,10,20,12,litre/100 km,8.7044534,494,,0103770004396658213MM-1677151394906-1303,,
07-02-23,2023 / 02,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401785,102125,km,33,litre,Y,10,20,12,litre/100 km,8.2294264,401,,0103770004396658213MM-1675767122419-1275,,
13-01-23,2023 / 01,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401792,99736,km,16,litre,Y,10,20,12,litre/100 km,8.1218274,197,,0103770004396658213MM-1673600563496-1237,,
03-03-23,2023 / 03,01693815-0-1,01693815,,UN 442,1-3IV9ZNP,Ford Ranger,UN,UNFICYP,Sector 4,,SLOVCON,MS4-401650,103660,km,32.01,litre,Y,10,20,12,litre/100 km,6.326087,506,,0103770004396658215LU-1677843155535-1257,,
